index,target,actual,predicted,abs_error,percent_error
347,Melt(K),1074.0,1073.8105803792027,0.18941962079725272,0.017636836200861504
348,Melt(K),1132.0,1132.9581407451724,0.9581407451723862,0.084641408584133
349,Melt(K),1184.0,1165.5441576585301,18.45584234146986,1.5587704680295478
350,Melt(K),1229.0,1227.179367026008,1.8206329739919056,0.14813937949486608
351,Melt(K),1341.0,1341.7697591515935,0.7697591515934619,0.05740187558489645
352,Melt(K),1300.0,1298.382361737609,1.617638262390983,0.124433712491614
353,Melt(K),1234.0,1234.6089217017498,0.6089217017497504,0.049345356705814414
354,Melt(K),1132.0,1133.09938700188,1.0993870018799043,0.0971189930989314
355,Melt(K),1042.0,1033.890247954833,8.109752045166942,0.7782871444498018
356,Melt(K),978.0,979.1766394519624,1.1766394519623873,0.12031078240924192
357,Melt(K),975.0,973.3759877100649,1.6240122899350808,0.16656536307026454
358,Melt(K),975.0,973.8146143829549,1.1853856170450854,0.12157801200462401
359,Melt(K),1191.0,1190.3240867072882,0.6759132927118117,0.0567517458196315
360,Melt(K),1048.0,1046.7905604687012,1.2094395312988127,0.11540453542927592
361,Melt(K),976.0,975.5398365769591,0.46016342304085356,0.04714789170500544
362,Melt(K),962.0,962.881566657784,0.881566657783992,0.09163894571559159
363,Melt(K),978.0,977.2216082336038,0.7783917663962256,0.07959016016321317
364,Melt(K),951.0,949.8129603418514,1.187039658148592,0.12482015332792752
365,Melt(K),933.0,932.8881443973563,0.11185560264368632,0.011988810572742358
366,Melt(K),900.0,900.6341672827496,0.6341672827495586,0.07046303141661754
367,Melt(K),993.0,992.3802458434716,0.6197541565284155,0.06241230176519787
368,Melt(K),887.0,886.5672539611734,0.43274603882662177,0.04878760302442179
369,Melt(K),783.2,783.0547889428022,0.14521105719779825,0.01854073764016829
370,Melt(K),794.0,795.5538336704218,1.5538336704217954,0.19569693582138456
371,Melt(K),783.0,785.2810904400737,2.28109044007374,0.2913270038408349
372,Melt(K),1033.0,1032.5140761744642,0.4859238255357923,0.047040060555255746
373,Melt(K),1025.0,1026.3422303680425,1.3422303680424648,0.13094930419926473
374,Melt(K),1201.0,1202.313000363363,1.3130003633630167,0.10932559228667908
375,Melt(K),673.0,672.033330799065,0.96666920093503,0.14363583966345148
376,Melt(K),621.0,621.0989314279939,0.09893142799387533,0.01593098679450486
377,Melt(K),631.0,632.5361600622816,1.536160062281624,0.24344850432355333
